crsp_fundno,date,mtna,mret,mnav,ticker,tm
28138,30sep2013,3017.8,.0368771,31.21,"SWTSX",2013m9
28138,31oct2013,3182.5,.0422941,32.53,"SWTSX",2013m10
28138,29nov2013,3296.8,.0292038,33.48,"SWTSX",2013m11
28138,31dec2013,3406.3,.0261158,33.67,"SWTSX",2013m12
28138,31jan2014,-99,-.031779,32.6,"SWTSX",2014m1
28138,28feb2014,-99,.0472393,34.14,"SWTSX",2014m2
28138,31mar2014,3593.6,.0052724,34.32,"SWTSX",2014m3
28138,30apr2014,-99,.0011655,34.36,"SWTSX",2014m4
28138,30may2014,-99,.0215367,35.1,"SWTSX",2014m5
28138,30jun2014,3821.7,.0253561,35.99,"SWTSX",2014m6
28138,31jul2014,-99,-.0197277,35.28,"SWTSX",2014m7
28138,29aug2014,3947.5,.0416667,36.75,"SWTSX",2014m8
28138,30sep2014,-99,-.0214966,35.96,"SWTSX",2014m9
28138,31oct2014,-99,.0278087,36.96,"SWTSX",2014m10
28138,28nov2014,4169.6,.0240801,37.85,"SWTSX",2014m11
28138,31dec2014,-99,-.0001774,36.98,"SWTSX",2014m12
28138,30jan2015,4191.6,-.0281233,35.94,"SWTSX",2015m1
28138,27feb2015,4457.5,.0578742,38.02,"SWTSX",2015m2
28138,31mar2015,4443.9,-.0102578,37.63,"SWTSX",2015m3
28138,30apr2015,4486.8,.0045177,37.8,"SWTSX",2015m4
28138,29may2015,4541.5,.0137566,38.32,"SWTSX",2015m5
28138,30jun2015,4473,-.0172234,37.66,"SWTSX",2015m6
28138,31jul2015,4566.6,.0164631,38.28,"SWTSX",2015m7
28138,31aug2015,4317.6,-.0598224,35.99,"SWTSX",2015m8
28138,30sep2015,4131.7,-.0291748,34.94,"SWTSX",2015m9
28138,30oct2015,4476.6,.0787064,37.69,"SWTSX",2015m10
28138,30nov2015,4522.4,.0055718,37.9,"SWTSX",2015m11
28138,31dec2015,4483.1,-.0203016,36.11,"SWTSX",2015m12
28138,29jan2016,4245.9,-.056494,34.07,"SWTSX",2016m1
28138,29feb2016,4281,-.000587,34.05,"SWTSX",2016m2
28138,31mar2016,4586.9,.0701909,36.44,"SWTSX",2016m3
28138,29apr2016,4605.3,.0060373,36.66,"SWTSX",2016m4
28138,31may2016,4690.5,.0180033,37.32,"SWTSX",2016m5
28138,30jun2016,4720.2,.0018757,37.39,"SWTSX",2016m6
28138,29jul2016,4907.2,.0398502,38.88,"SWTSX",2016m7
28138,31aug2016,4925,.002572,38.98,"SWTSX",2016m8
28138,30sep2016,4950.1,.0015393,39.04,"SWTSX",2016m9
28138,31oct2016,4850.7,-.0217725,38.19,"SWTSX",2016m10
